PROVINCIA,EDADgrupo,SEXO,month_test,year_test,cases_p
AMBO,2,FEMENINO,9,2020,10
AMBO,2,FEMENINO,9,2021,3
AMBO,2,FEMENINO,10,2020,2
AMBO,2,FEMENINO,10,2021,4
AMBO,2,FEMENINO,11,2020,9
AMBO,2,FEMENINO,11,2021,2
AMBO,2,FEMENINO,12,2020,30
AMBO,2,FEMENINO,12,2021,6
AMBO,2,MASCULINO,1,2021,25
AMBO,2,MASCULINO,2,2021,13
AMBO,2,MASCULINO,3,2021,7
AMBO,2,MASCULINO,4,2020,2
AMBO,2,MASCULINO,4,2021,24
AMBO,2,MASCULINO,5,2020,9
AMBO,2,MASCULINO,5,2021,36
AMBO,2,MASCULINO,6,2020,2
AMBO,2,MASCULINO,6,2021,19
AMBO,2,MASCULINO,7,2020,18
AMBO,2,MASCULINO,7,2021,9
AMBO,2,MASCULINO,8,2020,37
AMBO,2,MASCULINO,8,2021,5
AMBO,2,MASCULINO,9,2020,4
AMBO,2,MASCULINO,9,2021,2
AMBO,2,MASCULINO,10,2020,1
AMBO,2,MASCULINO,10,2021,5
AMBO,2,MASCULINO,11,2020,6
AMBO,2,MASCULINO,11,2021,5
AMBO,2,MASCULINO,12,2020,25
AMBO,2,MASCULINO,12,2021,3
AMBO,3,FEMENINO,1,2021,6
AMBO,3,FEMENINO,2,2021,8
AMBO,3,FEMENINO,3,2021,8
AMBO,3,FEMENINO,4,2021,17
AMBO,3,FEMENINO,5,2020,2
AMBO,3,FEMENINO,5,2021,18
AMBO,3,FEMENINO,6,2020,1
AMBO,3,FEMENINO,6,2021,19
AMBO,3,FEMENINO,7,2020,6
AMBO,3,FEMENINO,7,2021,3
AMBO,3,FEMENINO,8,2020,19
AMBO,3,FEMENINO,8,2021,4
AMBO,3,FEMENINO,9,2020,6
AMBO,3,FEMENINO,9,2021,4
AMBO,3,FEMENINO,10,2020,2
AMBO,3,FEMENINO,10,2021,1
AMBO,3,FEMENINO,11,2020,9
AMBO,3,FEMENINO,11,2021,2
AMBO,3,FEMENINO,12,2020,14
AMBO,3,FEMENINO,12,2021,2
AMBO,3,MASCULINO,1,2021,14
AMBO,3,MASCULINO,2,2021,11
AMBO,3,MASCULINO,3,2021,7
AMBO,3,MASCULINO,4,2021,18
AMBO,3,MASCULINO,5,2020,1
AMBO,3,MASCULINO,5,2021,17
AMBO,3,MASCULINO,6,2020,3
AMBO,3,MASCULINO,6,2021,8
AMBO,3,MASCULINO,7,2020,7
AMBO,3,MASCULINO,7,2021,3
AMBO,3,MASCULINO,8,2020,11
AMBO,3,MASCULINO,8,2021,1
AMBO,3,MASCULINO,9,2020,4
AMBO,3,MASCULINO,9,2021,2
AMBO,3,MASCULINO,10,2020,2
AMBO,3,MASCULINO,11,2020,3
AMBO,3,MASCULINO,11,2021,3
AMBO,3,MASCULINO,12,2020,14
AMBO,3,MASCULINO,12,2021,3
ANDAHUAYLAS,1,FEMENINO,1,2021,149
ANDAHUAYLAS,1,FEMENINO,2,2021,103
ANDAHUAYLAS,1,FEMENINO,3,2021,285
ANDAHUAYLAS,1,FEMENINO,4,2020,15
ANDAHUAYLAS,1,FEMENINO,4,2021,603
ANDAHUAYLAS,1,FEMENINO,5,2020,4
ANDAHUAYLAS,1,FEMENINO,5,2021,228
ANDAHUAYLAS,1,FEMENINO,6,2020,24
ANDAHUAYLAS,1,FEMENINO,6,2021,83
ANDAHUAYLAS,1,FEMENINO,7,2020,29
ANDAHUAYLAS,1,FEMENINO,7,2021,69
ANDAHUAYLAS,1,FEMENINO,8,2020,135
ANDAHUAYLAS,1,FEMENINO,8,2021,17
ANDAHUAYLAS,1,FEMENINO,9,2020,127
ANDAHUAYLAS,1,FEMENINO,9,2021,15
ANDAHUAYLAS,1,FEMENINO,10,2020,52
ANDAHUAYLAS,1,FEMENINO,10,2021,27
ANDAHUAYLAS,1,FEMENINO,11,2020,58
ANDAHUAYLAS,1,FEMENINO,11,2021,11
ANDAHUAYLAS,1,FEMENINO,12,2020,83
ANDAHUAYLAS,1,FEMENINO,12,2021,6
ANDAHUAYLAS,1,MASCULINO,1,2021,156
ANDAHUAYLAS,1,MASCULINO,2,2021,117
ANDAHUAYLAS,1,MASCULINO,3,2021,310
ANDAHUAYLAS,1,MASCULINO,4,2020,9
ANDAHUAYLAS,1,MASCULINO,4,2021,554
ANDAHUAYLAS,1,MASCULINO,5,2020,6
ANDAHUAYLAS,1,MASCULINO,5,2021,211
ANDAHUAYLAS,1,MASCULINO,6,2020,17
ANDAHUAYLAS,1,MASCULINO,6,2021,69
ANDAHUAYLAS,1,MASCULINO,7,2020,28
ANDAHUAYLAS,1,MASCULINO,7,2021,58
ANDAHUAYLAS,1,MASCULINO,8,2020,129
ANDAHUAYLAS,1,MASCULINO,8,2021,20
ANDAHUAYLAS,1,MASCULINO,9,2020,133
ANDAHUAYLAS,1,MASCULINO,9,2021,9
ANDAHUAYLAS,1,MASCULINO,10,2020,41
ANDAHUAYLAS,1,MASCULINO,10,2021,25
ANDAHUAYLAS,1,MASCULINO,11,2020,57
ANDAHUAYLAS,1,MASCULINO,11,2021,11
ANDAHUAYLAS,1,MASCULINO,12,2020,57
ANDAHUAYLAS,1,MASCULINO,12,2021,8
ANDAHUAYLAS,2,FEMENINO,1,2021,97
ANDAHUAYLAS,2,FEMENINO,2,2021,71
ANDAHUAYLAS,2,FEMENINO,3,2021,176
ANDAHUAYLAS,2,FEMENINO,4,2020,8
ANDAHUAYLAS,2,FEMENINO,4,2021,402
ANDAHUAYLAS,2,FEMENINO,5,2020,7
ANDAHUAYLAS,2,FEMENINO,5,2021,163
ANDAHUAYLAS,2,FEMENINO,6,2020,15
ANDAHUAYLAS,2,FEMENINO,6,2021,57
ANDAHUAYLAS,2,FEMENINO,7,2020,12
ANDAHUAYLAS,2,FEMENINO,7,2021,34
ANDAHUAYLAS,2,FEMENINO,8,2020,58
ANDAHUAYLAS,2,FEMENINO,8,2021,10
ANDAHUAYLAS,2,FEMENINO,9,2020,45
ANDAHUAYLAS,2,FEMENINO,9,2021,4
ANDAHUAYLAS,2,FEMENINO,10,2020,27
ANDAHUAYLAS,2,FEMENINO,10,2021,20
ANDAHUAYLAS,2,FEMENINO,11,2020,36
ANDAHUAYLAS,2,FEMENINO,11,2021,9
ANDAHUAYLAS,2,FEMENINO,12,2020,48
ANDAHUAYLAS,2,FEMENINO,12,2021,5
ANDAHUAYLAS,2,MASCULINO,1,2021,129
ANDAHUAYLAS,2,MASCULINO,2,2021,63
ANDAHUAYLAS,2,MASCULINO,3,2021,174
ANDAHUAYLAS,2,MASCULINO,4,2020,9
ANDAHUAYLAS,2,MASCULINO,4,2021,399
ANDAHUAYLAS,2,MASCULINO,5,2020,5
ANDAHUAYLAS,2,MASCULINO,5,2021,141
ANDAHUAYLAS,2,MASCULINO,6,2020,16
ANDAHUAYLAS,2,MASCULINO,6,2021,56
ANDAHUAYLAS,2,MASCULINO,7,2020,27
ANDAHUAYLAS,2,MASCULINO,7,2021,31
ANDAHUAYLAS,2,MASCULINO,8,2020,92
ANDAHUAYLAS,2,MASCULINO,8,2021,13
ANDAHUAYLAS,2,MASCULINO,9,2020,56
ANDAHUAYLAS,2,MASCULINO,9,2021,11
ANDAHUAYLAS,2,MASCULINO,10,2020,35
ANDAHUAYLAS,2,MASCULINO,10,2021,15
ANDAHUAYLAS,2,MASCULINO,11,2020,38
ANDAHUAYLAS,2,MASCULINO,11,2021,11
ANDAHUAYLAS,2,MASCULINO,12,2020,56
ANDAHUAYLAS,2,MASCULINO,12,2021,5
ANDAHUAYLAS,3,FEMENINO,1,2021,54
ANDAHUAYLAS,3,FEMENINO,2,2021,39
ANDAHUAYLAS,3,FEMENINO,3,2021,82
ANDAHUAYLAS,3,FEMENINO,4,2021,165
ANDAHUAYLAS,3,FEMENINO,5,2020,2
ANDAHUAYLAS,3,FEMENINO,5,2021,86
ANDAHUAYLAS,3,FEMENINO,6,2020,5
ANDAHUAYLAS,3,FEMENINO,6,2021,19
ANDAHUAYLAS,3,FEMENINO,7,2020,2
ANDAHUAYLAS,3,FEMENINO,7,2021,10
ANDAHUAYLAS,3,FEMENINO,8,2020,22
ANDAHUAYLAS,3,FEMENINO,8,2021,1
ANDAHUAYLAS,3,FEMENINO,9,2020,15
ANDAHUAYLAS,3,FEMENINO,9,2021,1
ANDAHUAYLAS,3,FEMENINO,10,2020,13
ANDAHUAYLAS,3,FEMENINO,10,2021,8
ANDAHUAYLAS,3,FEMENINO,11,2020,12
ANDAHUAYLAS,3,FEMENINO,11,2021,14
ANDAHUAYLAS,3,FEMENINO,12,2020,28
ANDAHUAYLAS,3,FEMENINO,12,2021,3
ANDAHUAYLAS,3,MASCULINO,1,2021,51
ANDAHUAYLAS,3,MASCULINO,2,2021,35
ANDAHUAYLAS,3,MASCULINO,3,2021,72
ANDAHUAYLAS,3,MASCULINO,4,2020,1
ANDAHUAYLAS,3,MASCULINO,4,2021,154
ANDAHUAYLAS,3,MASCULINO,5,2020,1
ANDAHUAYLAS,3,MASCULINO,5,2021,73
ANDAHUAYLAS,3,MASCULINO,6,2020,4
ANDAHUAYLAS,3,MASCULINO,6,2021,16
ANDAHUAYLAS,3,MASCULINO,7,2020,4
ANDAHUAYLAS,3,MASCULINO,7,2021,4
ANDAHUAYLAS,3,MASCULINO,8,2020,29
ANDAHUAYLAS,3,MASCULINO,8,2021,2
ANDAHUAYLAS,3,MASCULINO,9,2020,22
ANDAHUAYLAS,3,MASCULINO,9,2021,3
ANDAHUAYLAS,3,MASCULINO,10,2020,14
ANDAHUAYLAS,3,MASCULINO,10,2021,8
ANDAHUAYLAS,3,MASCULINO,11,2020,18
ANDAHUAYLAS,3,MASCULINO,11,2021,5
ANDAHUAYLAS,3,MASCULINO,12,2020,29
ANDAHUAYLAS,3,MASCULINO,12,2021,3
ANGARAES,1,FEMENINO,1,2021,21
ANGARAES,1,FEMENINO,2,2021,23
ANGARAES,1,FEMENINO,3,2021,22
ANGARAES,1,FEMENINO,4,2021,62
ANGARAES,1,FEMENINO,5,2020,19
ANGARAES,1,FEMENINO,5,2021,65
ANGARAES,1,FEMENINO,6,2020,14
ANGARAES,1,FEMENINO,6,2021,16
ANGARAES,1,FEMENINO,7,2020,15
ANGARAES,1,FEMENINO,7,2021,6
ANGARAES,1,FEMENINO,8,2020,76
ANGARAES,1,FEMENINO,8,2021,9
ANGARAES,1,FEMENINO,9,2020,58
ANGARAES,1,FEMENINO,9,2021,3
ANGARAES,1,FEMENINO,10,2020,15
ANGARAES,1,FEMENINO,10,2021,6
ANGARAES,1,FEMENINO,11,2020,20
ANGARAES,1,FEMENINO,11,2021,8
ANGARAES,1,FEMENINO,12,2020,9
ANGARAES,1,FEMENINO,12,2021,12
ANGARAES,1,MASCULINO,1,2021,29
ANGARAES,1,MASCULINO,2,2021,19
ANGARAES,1,MASCULINO,3,2021,46
ANGARAES,1,MASCULINO,4,2020,7
ANGARAES,1,MASCULINO,4,2021,55
ANGARAES,1,MASCULINO,5,2020,43
ANGARAES,1,MASCULINO,5,2021,42
ANGARAES,1,MASCULINO,6,2020,14
ANGARAES,1,MASCULINO,6,2021,15
ANGARAES,1,MASCULINO,7,2020,19
ANGARAES,1,MASCULINO,7,2021,9
ANGARAES,1,MASCULINO,8,2020,144
ANGARAES,1,MASCULINO,8,2021,9
ANGARAES,1,MASCULINO,9,2020,42
ANGARAES,1,MASCULINO,9,2021,7
ANGARAES,1,MASCULINO,10,2020,12
ANGARAES,1,MASCULINO,10,2021,12
ANGARAES,1,MASCULINO,11,2020,9
ANGARAES,1,MASCULINO,11,2021,10
ANGARAES,1,MASCULINO,12,2020,7
ANGARAES,1,MASCULINO,12,2021,2
ANGARAES,2,FEMENINO,1,2021,6
ANGARAES,2,FEMENINO,2,2021,13
ANGARAES,2,FEMENINO,3,2021,15
ANGARAES,2,FEMENINO,4,2021,18
ANGARAES,2,FEMENINO,5,2021,33
ANGARAES,2,FEMENINO,6,2020,5
ANGARAES,2,FEMENINO,6,2021,17
ANGARAES,2,FEMENINO,7,2020,7
ANGARAES,2,FEMENINO,7,2021,5
ANGARAES,2,FEMENINO,8,2020,44
ANGARAES,2,FEMENINO,8,2021,3
ANGARAES,2,FEMENINO,9,2020,21
ANGARAES,2,FEMENINO,10,2020,5
ANGARAES,2,FEMENINO,10,2021,3
ANGARAES,2,FEMENINO,11,2020,2
ANGARAES,2,FEMENINO,11,2021,3
ANGARAES,2,FEMENINO,12,2020,4
ANGARAES,2,FEMENINO,12,2021,5
ANGARAES,2,MASCULINO,1,2021,8
ANGARAES,2,MASCULINO,2,2021,8
ANGARAES,2,MASCULINO,3,2021,15
ANGARAES,2,MASCULINO,4,2020,2
ANGARAES,2,MASCULINO,4,2021,20
ANGARAES,2,MASCULINO,5,2020,5
ANGARAES,2,MASCULINO,5,2021,34
ANGARAES,2,MASCULINO,6,2020,1
ANGARAES,2,MASCULINO,6,2021,14
ANGARAES,2,MASCULINO,7,2020,10
ANGARAES,2,MASCULINO,7,2021,4
ANGARAES,2,MASCULINO,8,2020,75
ANGARAES,2,MASCULINO,8,2021,4
ANGARAES,2,MASCULINO,9,2020,27
ANGARAES,2,MASCULINO,9,2021,2
ANGARAES,2,MASCULINO,10,2020,7
ANGARAES,2,MASCULINO,10,2021,2
ANGARAES,2,MASCULINO,11,2020,3
ANGARAES,2,MASCULINO,11,2021,5
ANGARAES,2,MASCULINO,12,2020,2
ANGARAES,2,MASCULINO,12,2021,8
ANGARAES,3,FEMENINO,1,2021,6
ANGARAES,3,FEMENINO,2,2021,5
ANGARAES,3,FEMENINO,3,2021,9
ANGARAES,3,FEMENINO,4,2021,14
ANGARAES,3,FEMENINO,5,2021,10
ANGARAES,3,FEMENINO,6,2020,1
ANGARAES,3,FEMENINO,6,2021,2
ANGARAES,3,FEMENINO,7,2020,6
ANGARAES,3,FEMENINO,8,2020,22
ANGARAES,3,FEMENINO,8,2021,2
ANGARAES,3,FEMENINO,9,2020,23
ANGARAES,3,FEMENINO,10,2020,5
ANGARAES,3,FEMENINO,10,2021,2
ANGARAES,3,FEMENINO,11,2020,4
ANGARAES,3,FEMENINO,11,2021,5
ANGARAES,3,FEMENINO,12,2020,3
ANGARAES,3,FEMENINO,12,2021,2
ANGARAES,3,MASCULINO,1,2021,6
ANGARAES,3,MASCULINO,2,2021,5
ANGARAES,3,MASCULINO,3,2021,6
ANGARAES,3,MASCULINO,4,2021,15
ANGARAES,3,MASCULINO,5,2021,13
ANGARAES,3,MASCULINO,6,2020,2
ANGARAES,3,MASCULINO,6,2021,10
ANGARAES,3,MASCULINO,7,2020,5
ANGARAES,3,MASCULINO,7,2021,3
ANGARAES,3,MASCULINO,8,2020,20
ANGARAES,3,MASCULINO,8,2021,1
ANGARAES,3,MASCULINO,9,2020,17
ANGARAES,3,MASCULINO,10,2020,1
ANGARAES,3,MASCULINO,10,2021,2
ANGARAES,3,MASCULINO,11,2020,7
ANGARAES,3,MASCULINO,12,2020,2
ANGARAES,3,MASCULINO,12,2021,3
ANTA,1,FEMENINO,1,2021,7
ANTA,1,FEMENINO,2,2021,38
ANTA,1,FEMENINO,3,2021,97
ANTA,1,FEMENINO,4,2020,2
ANTA,1,FEMENINO,4,2021,121
ANTA,1,FEMENINO,5,2020,16
ANTA,1,FEMENINO,5,2021,47
ANTA,1,FEMENINO,6,2020,12
ANTA,1,FEMENINO,6,2021,20
ANTA,1,FEMENINO,7,2020,10
ANTA,1,FEMENINO,7,2021,18
ANTA,1,FEMENINO,8,2020,43
ANTA,1,FEMENINO,8,2021,3
ANTA,1,FEMENINO,9,2020,40
ANTA,1,FEMENINO,9,2021,3
ANTA,1,FEMENINO,10,2020,10
ANTA,1,FEMENINO,10,2021,8
ANTA,1,FEMENINO,11,2020,5
ANTA,1,FEMENINO,11,2021,3
ANTA,1,FEMENINO,12,2020,8
ANTA,1,FEMENINO,12,2021,2
ANTA,1,MASCULINO,1,2021,8
ANTA,1,MASCULINO,2,2021,39
ANTA,1,MASCULINO,3,2021,97
ANTA,1,MASCULINO,4,2020,1
ANTA,1,MASCULINO,4,2021,96
ANTA,1,MASCULINO,5,2020,17
ANTA,1,MASCULINO,5,2021,29
ANTA,1,MASCULINO,6,2020,9
ANTA,1,MASCULINO,6,2021,19
ANTA,1,MASCULINO,7,2020,8
ANTA,1,MASCULINO,7,2021,11
ANTA,1,MASCULINO,8,2020,42
ANTA,1,MASCULINO,8,2021,7
ANTA,1,MASCULINO,9,2020,34
ANTA,1,MASCULINO,9,2021,8
ANTA,1,MASCULINO,10,2020,5
ANTA,1,MASCULINO,10,2021,10
ANTA,1,MASCULINO,11,2020,5
ANTA,1,MASCULINO,11,2021,7
ANTA,1,MASCULINO,12,2020,8
ANTA,1,MASCULINO,12,2021,2
ANTA,2,FEMENINO,1,2021,7
ANTA,2,FEMENINO,2,2021,29
ANTA,2,FEMENINO,3,2021,76
ANTA,2,FEMENINO,4,2021,91
ANTA,2,FEMENINO,5,2020,1
ANTA,2,FEMENINO,5,2021,31
ANTA,2,FEMENINO,6,2020,1
ANTA,2,FEMENINO,6,2021,21
ANTA,2,FEMENINO,7,2020,4
ANTA,2,FEMENINO,7,2021,11
ANTA,2,FEMENINO,8,2020,46
ANTA,2,FEMENINO,8,2021,6
ANTA,2,FEMENINO,9,2020,31
ANTA,2,FEMENINO,9,2021,4
ANTA,2,FEMENINO,10,2020,3
ANTA,2,FEMENINO,11,2021,1
ANTA,2,FEMENINO,12,2020,4
ANTA,2,MASCULINO,1,2021,3
ANTA,2,MASCULINO,2,2021,42
ANTA,2,MASCULINO,3,2021,99
ANTA,2,MASCULINO,4,2020,1
ANTA,2,MASCULINO,4,2021,86
ANTA,2,MASCULINO,5,2020,3
ANTA,2,MASCULINO,5,2021,34
ANTA,2,MASCULINO,6,2020,2
ANTA,2,MASCULINO,6,2021,21
ANTA,2,MASCULINO,7,2020,7
ANTA,2,MASCULINO,7,2021,9
ANTA,2,MASCULINO,8,2020,50
ANTA,2,MASCULINO,8,2021,3
ANTA,2,MASCULINO,9,2020,36
ANTA,2,MASCULINO,9,2021,4
ANTA,2,MASCULINO,10,2020,6
ANTA,2,MASCULINO,10,2021,3
ANTA,2,MASCULINO,11,2020,5
ANTA,2,MASCULINO,11,2021,1
ANTA,2,MASCULINO,12,2020,1
ANTA,2,MASCULINO,12,2021,1
ANTA,3,FEMENINO,1,2021,8
ANTA,3,FEMENINO,2,2021,22
ANTA,3,FEMENINO,3,2021,31
ANTA,3,FEMENINO,4,2021,41
ANTA,3,FEMENINO,5,2021,27
ANTA,3,FEMENINO,6,2020,1
ANTA,3,FEMENINO,6,2021,4
ANTA,3,FEMENINO,7,2020,3
ANTA,3,FEMENINO,7,2021,1
ANTA,3,FEMENINO,8,2020,27
ANTA,3,FEMENINO,9,2020,19
ANTA,3,FEMENINO,9,2021,2
ANTA,3,FEMENINO,10,2020,2
ANTA,3,FEMENINO,11,2020,3
ANTA,3,FEMENINO,11,2021,2
ANTA,3,FEMENINO,12,2021,1
ANTA,3,MASCULINO,1,2021,3
ANTA,3,MASCULINO,2,2021,26
ANTA,3,MASCULINO,3,2021,37
ANTA,3,MASCULINO,4,2021,36
ANTA,3,MASCULINO,5,2020,1
ANTA,3,MASCULINO,5,2021,18
ANTA,3,MASCULINO,6,2021,9
ANTA,3,MASCULINO,7,2020,1
ANTA,3,MASCULINO,7,2021,2
ANTA,3,MASCULINO,8,2020,36
ANTA,3,MASCULINO,9,2020,7
ANTA,3,MASCULINO,9,2021,1
ANTA,3,MASCULINO,10,2020,1
ANTA,3,MASCULINO,11,2021,2
ANTA,3,MASCULINO,12,2020,1
ANTABAMBA,1,FEMENINO,1,2021,25
ANTABAMBA,1,FEMENINO,2,2021,13
ANTABAMBA,1,FEMENINO,3,2021,16
ANTABAMBA,1,FEMENINO,4,2021,33
ANTABAMBA,1,FEMENINO,5,2020,1
ANTABAMBA,1,FEMENINO,5,2021,22
ANTABAMBA,1,FEMENINO,6,2020,3
ANTABAMBA,1,FEMENINO,6,2021,21
ANTABAMBA,1,FEMENINO,7,2020,2
ANTABAMBA,1,FEMENINO,7,2021,17
ANTABAMBA,1,FEMENINO,8,2020,6
ANTABAMBA,1,FEMENINO,8,2021,1
ANTABAMBA,1,FEMENINO,9,2020,9
ANTABAMBA,1,FEMENINO,9,2021,1
ANTABAMBA,1,FEMENINO,10,2020,12
ANTABAMBA,1,FEMENINO,10,2021,9
ANTABAMBA,1,FEMENINO,11,2020,2
ANTABAMBA,1,FEMENINO,12,2020,2
ANTABAMBA,1,FEMENINO,12,2021,1
ANTABAMBA,1,MASCULINO,1,2021,15
ANTABAMBA,1,MASCULINO,2,2021,8
ANTABAMBA,1,MASCULINO,3,2021,22
ANTABAMBA,1,MASCULINO,4,2021,26
ANTABAMBA,1,MASCULINO,5,2021,20
ANTABAMBA,1,MASCULINO,6,2020,2
ANTABAMBA,1,MASCULINO,6,2021,16
ANTABAMBA,1,MASCULINO,7,2020,1
ANTABAMBA,1,MASCULINO,7,2021,15
ANTABAMBA,1,MASCULINO,8,2020,5
ANTABAMBA,1,MASCULINO,8,2021,2
ANTABAMBA,1,MASCULINO,9,2020,8
ANTABAMBA,1,MASCULINO,10,2020,10
ANTABAMBA,1,MASCULINO,10,2021,6
ANTABAMBA,1,MASCULINO,11,2020,1
ANTABAMBA,1,MASCULINO,11,2021,1
ANTABAMBA,1,MASCULINO,12,2020,2
ANTABAMBA,1,MASCULINO,12,2021,1
ANTABAMBA,2,FEMENINO,1,2021,3
ANTABAMBA,2,FEMENINO,2,2021,11
ANTABAMBA,2,FEMENINO,3,2021,9
ANTABAMBA,2,FEMENINO,4,2021,16
ANTABAMBA,2,FEMENINO,5,2021,21
ANTABAMBA,2,FEMENINO,6,2020,2
ANTABAMBA,2,FEMENINO,6,2021,12
ANTABAMBA,2,FEMENINO,7,2020,1
ANTABAMBA,2,FEMENINO,7,2021,9
ANTABAMBA,2,FEMENINO,8,2020,1
ANTABAMBA,2,FEMENINO,9,2020,3
ANTABAMBA,2,FEMENINO,9,2021,1
ANTABAMBA,2,FEMENINO,10,2020,5
ANTABAMBA,2,FEMENINO,10,2021,10
ANTABAMBA,2,MASCULINO,1,2021,8
ANTABAMBA,2,MASCULINO,2,2021,10
ANTABAMBA,2,MASCULINO,3,2021,9
ANTABAMBA,2,MASCULINO,4,2021,20
ANTABAMBA,2,MASCULINO,5,2020,1
ANTABAMBA,2,MASCULINO,5,2021,22
ANTABAMBA,2,MASCULINO,6,2021,15
ANTABAMBA,2,MASCULINO,7,2021,9
ANTABAMBA,2,MASCULINO,8,2020,3
ANTABAMBA,2,MASCULINO,8,2021,2
ANTABAMBA,2,MASCULINO,9,2020,3
ANTABAMBA,2,MASCULINO,10,2020,2
ANTABAMBA,2,MASCULINO,10,2021,6
ANTABAMBA,2,MASCULINO,11,2020,2
ANTABAMBA,2,MASCULINO,12,2020,2
ANTABAMBA,2,MASCULINO,12,2021,1
ANTABAMBA,3,FEMENINO,1,2021,8
ANTABAMBA,3,FEMENINO,2,2021,9
ANTABAMBA,3,FEMENINO,3,2021,4
ANTABAMBA,3,FEMENINO,4,2021,9
ANTABAMBA,3,FEMENINO,5,2021,25
ANTABAMBA,3,FEMENINO,6,2020,3
ANTABAMBA,3,FEMENINO,6,2021,8
ANTABAMBA,3,FEMENINO,7,2021,4
ANTABAMBA,3,FEMENINO,9,2020,2
ANTABAMBA,3,FEMENINO,10,2020,4
ANTABAMBA,3,FEMENINO,10,2021,6
ANTABAMBA,3,FEMENINO,11,2020,2
ANTABAMBA,3,FEMENINO,12,2020,1
ANTABAMBA,3,MASCULINO,1,2021,8
ANTABAMBA,3,MASCULINO,2,2021,7
ANTABAMBA,3,MASCULINO,3,2021,3
ANTABAMBA,3,MASCULINO,4,2021,9
ANTABAMBA,3,MASCULINO,5,2021,13
ANTABAMBA,3,MASCULINO,6,2020,1
ANTABAMBA,3,MASCULINO,6,2021,5
ANTABAMBA,3,MASCULINO,7,2021,3
ANTABAMBA,3,MASCULINO,8,2020,2
ANTABAMBA,3,MASCULINO,10,2020,2
ANTABAMBA,3,MASCULINO,10,2021,5
ANTABAMBA,3,MASCULINO,11,2020,2
ANTABAMBA,3,MASCULINO,11,2021,2
ANTABAMBA,3,MASCULINO,12,2020,2
ANTONIO RAIMONDI,1,FEMENINO,2,2021,1
ANTONIO RAIMONDI,1,FEMENINO,3,2021,3
ANTONIO RAIMONDI,1,FEMENINO,4,2021,1
ANTONIO RAIMONDI,1,FEMENINO,5,2020,1
ANTONIO RAIMONDI,1,FEMENINO,5,2021,1
ANTONIO RAIMONDI,1,FEMENINO,6,2021,6
ANTONIO RAIMONDI,1,FEMENINO,7,2020,2
ANTONIO RAIMONDI,1,FEMENINO,7,2021,10
ANTONIO RAIMONDI,1,FEMENINO,8,2020,8
ANTONIO RAIMONDI,1,FEMENINO,8,2021,1
ANTONIO RAIMONDI,1,FEMENINO,9,2020,1
ANTONIO RAIMONDI,1,FEMENINO,10,2020,3
ANTONIO RAIMONDI,1,FEMENINO,11,2020,1
ANTONIO RAIMONDI,1,MASCULINO,2,2021,2
ANTONIO RAIMONDI,1,MASCULINO,5,2021,1
ANTONIO RAIMONDI,1,MASCULINO,6,2021,13
ANTONIO RAIMONDI,1,MASCULINO,7,2020,3
ANTONIO RAIMONDI,1,MASCULINO,7,2021,10
ANTONIO RAIMONDI,1,MASCULINO,8,2020,9
ANTONIO RAIMONDI,1,MASCULINO,10,2020,5
ANTONIO RAIMONDI,1,MASCULINO,11,2021,1
ANTONIO RAIMONDI,2,FEMENINO,4,2021,1
ANTONIO RAIMONDI,2,FEMENINO,5,2021,5
ANTONIO RAIMONDI,2,FEMENINO,6,2021,11
ANTONIO RAIMONDI,2,FEMENINO,7,2020,1
ANTONIO RAIMONDI,2,FEMENINO,7,2021,5
ANTONIO RAIMONDI,2,FEMENINO,8,2020,3
ANTONIO RAIMONDI,2,FEMENINO,11,2020,1
ANTONIO RAIMONDI,2,FEMENINO,12,2021,1
ANTONIO RAIMONDI,2,MASCULINO,2,2021,1
ANTONIO RAIMONDI,2,MASCULINO,5,2021,6
ANTONIO RAIMONDI,2,MASCULINO,6,2020,1
ANTONIO RAIMONDI,2,MASCULINO,6,2021,5
ANTONIO RAIMONDI,2,MASCULINO,7,2020,2
ANTONIO RAIMONDI,2,MASCULINO,7,2021,10
ANTONIO RAIMONDI,2,MASCULINO,8,2020,1
ANTONIO RAIMONDI,2,MASCULINO,10,2020,1
ANTONIO RAIMONDI,2,MASCULINO,11,2020,1
ANTONIO RAIMONDI,2,MASCULINO,12,2021,2
ANTONIO RAIMONDI,3,FEMENINO,4,2021,1
ANTONIO RAIMONDI,3,FEMENINO,5,2021,3
ANTONIO RAIMONDI,3,FEMENINO,6,2020,1
ANTONIO RAIMONDI,3,FEMENINO,6,2021,5
ANTONIO RAIMONDI,3,FEMENINO,7,2020,2
ANTONIO RAIMONDI,3,FEMENINO,7,2021,2
ANTONIO RAIMONDI,3,FEMENINO,8,2020,1
ANTONIO RAIMONDI,3,FEMENINO,11,2020,1
ANTONIO RAIMONDI,3,FEMENINO,12,2020,1
ANTONIO RAIMONDI,3,MASCULINO,1,2021,1
ANTONIO RAIMONDI,3,MASCULINO,2,2021,1
ANTONIO RAIMONDI,3,MASCULINO,3,2021,1
ANTONIO RAIMONDI,3,MASCULINO,4,2021,2
ANTONIO RAIMONDI,3,MASCULINO,5,2021,4
ANTONIO RAIMONDI,3,MASCULINO,6,2020,1
ANTONIO RAIMONDI,3,MASCULINO,6,2021,3
ANTONIO RAIMONDI,3,MASCULINO,7,2021,3
ANTONIO RAIMONDI,3,MASCULINO,8,2020,1
